0,1,2,3,4,5,6,7,8,9,10,11
-43.23283539071555,0.7732425716123847,0.032616132761275715,0.3203077057178984,0.3197555925006668,0.3496756627129104,0.11232307118807544,0.1409218599079365,0.27433792160199927,0.07868782761261062,0.41134450355873514,-0.015513592860994414
-43.92780335138983,0.4608223509623721,0.20364252646409603,0.23872642012340495,0.20184903781806468,0.4182904655959006,0.09895752559655839,0.19332002473815407,0.20958679116922604,0.29188314423185036,0.041371289493574805,-0.08149312693006491
-43.867942967697516,0.5226193763203892,0.00599366376704881,0.25725324377641423,0.37452687220110387,0.4070904013654704,-0.013139194884739788,0.1650982967148202,0.2808194540282639,0.1936401542502788,0.14572563663749946,0.05242079873234881
-40.99379348028793,2.217704673275481,0.8342405167110625,-0.2660677616183648,0.601327858582476,1.1599792541499059,0.6125379574610743,0.11361708507012286,0.43478667910953495,0.40643353974686214,0.05398561983609067,0.02330101801086934
-40.45958717321264,3.130815622228554,0.9370896161341107,-0.785774024539779,0.25814058140515805,1.0416623750248681,0.6839555929349533,0.32144688808329325,0.7590913174291669,0.42461924301842624,-0.01742484718219036,0.12375285803332661
-38.30737398957612,4.030796171931993,1.2773227236249816,-1.1221777813882516,0.18925137363330113,1.1831567613733451,1.7144435238118094,1.061242687305695,1.1216773204257104,0.5600161943444801,-0.160786103682658,-0.06016908666526444
-32.2114456621502,6.172649534474777,0.7636187349293406,-1.6564731463383924,0.27579459841818393,1.1097775476250638,1.0135728922773872,0.31114393571460897,0.639213544692349,0.3931944006833405,0.20483967713686116,0.12461583090917944
-26.76323201479046,7.924319393949629,0.30074083182944883,-3.1813330218826255,0.7549318459968899,0.38354820209996304,0.6810651749199129,-0.7979092098877003,0.40432838608318605,0.4801710328597,0.2808692671379994,0.23021585229162447
-26.548745404394534,8.783396526069843,0.055921042188839754,-4.054781450312912,0.8465731878966183,0.0811147511873368,0.367267043736832,-1.4892971534792765,0.5737397828268666,0.4570944742275178,0.028320429852959902,0.14189136457173446
-26.92842598781816,9.158774952695321,0.04123099007049755,-3.592546769612982,0.3001831673037578,0.1626274219936679,0.37289672014471215,-1.6305589057923884,0.4387437354010099,0.3185259272401584,-0.06526084167937629,0.050121222015096556
-27.45257910961408,9.133624376705468,0.25048315881755906,-3.0740759081996396,0.1356764492808915,0.25415599771057795,0.35860396842363684,-1.4580102847798324,0.1684278472251907,0.3892840104529364,-0.24641235690789606,-0.14373747329788494
-27.58643391115543,8.962190819927063,0.979501306314683,-3.3943027384781113,0.9389382978015313,0.15913781193063478,0.4899122797630191,-1.5873278185723514,0.2328495696293805,0.4018645816709785,-0.5479912136197062,-0.24398094570285198
-28.768869257487445,8.496865411943691,1.441669375783623,-2.675970835761632,0.9073868930749758,0.25020965738362555,0.3749661979119595,-1.3072801241088703,0.3027024187976908,0.06715239182045327,-0.4311491389090502,-0.4949176926162592
-30.337225651467904,8.050827669722466,2.0099444315357626,-2.395816010680535,1.5769447483279202,0.17974693155203553,0.475390715104698,-1.253302639878361,0.2039464452970538,-0.16902075734713282,-0.3398886674189836,-0.45097978701322017
-32.104253614314665,7.516565380057845,2.680305501841697,-2.1742632142065386,1.5786592723133843,0.2024652828848381,0.5086823538738341,-1.381910038848353,0.13733399617154263,-0.11975903065055199,-0.49438723050460465,-0.15555151702733455
-35.422744375508344,5.232375071268429,2.876039749451949,-0.6314914787204564,1.9940422005395562,0.45570606227579435,1.2105402515973527,-0.8724227248860523,0.04673056070050082,-0.2056018742777156,-0.38362501775307384,-0.35909294612325304
-35.75619258594131,4.746026213718488,2.928369357648789,-0.524286409210116,2.3865591151422336,0.7221133825938564,1.3367700060399799,-0.8113833374619547,-0.06387262738978211,-0.3029670562325695,-0.5203161662127463,-0.41968958085080466
-33.77429148649133,6.9746283971179,2.7417471764866095,-1.9952475724310053,1.6623217324227473,-0.18716331998676564,1.036917798874895,-0.8938275548666342,0.25759149774293544,0.32316137850449833,-0.3288970450763088,-0.33494407370788226
-29.81600371907575,7.784800655796038,1.4357666935591649,-2.591427346358966,0.8209755093739428,0.3732558599995761,0.3924754686005955,-0.9518588819937441,0.34397328432363083,0.3333876842032222,-0.019013112828161975,-0.22740773444378506
-26.921567582897293,8.091349957664463,0.5783270493012589,-3.9974092902858063,1.2933101295718679,0.3613101180949936,0.859805502629589,-0.8362507228915202,0.7219642239771682,0.8661935906589984,-0.08605040833764184,0.008434967533998472
-25.730167893956008,7.482728785618699,-0.9367598234838864,-4.383720349870591,0.7069203419042447,0.8128763364307822,1.072449385783579,0.0839064234510522,1.0157427501622327,0.9409173729283946,0.6466201581200602,-0.03581591981826737
-24.92935062264031,6.53120301952129,-1.6126300354127512,-4.3993213729036995,0.7069887508953453,0.6729475314433975,1.2722795252333259,0.31408979934779596,1.2582367310056681,0.9070166646418414,0.5402030333887436,0.06158670910722247
-25.881998765484386,7.141073441529568,-1.7741699005324818,-4.588492549862705,0.6547388189469869,0.8597364078928571,0.8896960334926195,0.5697609958198231,1.1083874041226056,1.205633460935621,0.6155144841239245,-0.1416099872596751
